message_id,user_id,server_id,channel_id,sent_ts,char_count
m_000002680,u_000303,s_00038,c_000883,2025-02-13 20:18:37,182
m_000002681,u_000163,s_00053,c_000266,2025-01-02 19:25:47,190
m_000002682,u_000985,s_00142,c_000364,2025-02-10 20:56:33,78
m_000002683,u_000775,s_00080,c_000535,2025-02-14 18:01:46,156
m_000002684,u_000408,s_00099,c_000093,2025-01-14 19:26:32,256
m_000002685,u_001526,s_00057,c_000932,2025-01-19 18:40:15,148
m_000002686,u_000310,s_00112,c_000682,2025-02-20 17:08:12,79
m_000002687,u_000935,s_00009,c_000503,2025-01-29 10:46:15,55
m_000002688,u_000842,s_00036,c_000279,2025-02-11 20:23:08,70
m_000002689,u_001947,s_00072,c_000706,2025-01-20 23:40:12,140
m_000002690,u_000198,s_00124,c_000863,2025-01-10 22:46:45,149
m_000002691,u_001708,s_00087,c_000678,2025-01-12 19:55:03,235
m_000002692,u_001360,s_00143,c_000909,2025-01-14 14:45:31,114
m_000002693,u_001575,s_00066,c_000585,2025-01-19 16:12:58,240
m_000002694,u_001549,s_00043,c_000147,2025-02-12 12:12:38,80
m_000002695,u_001541,s_00115,c_000190,2025-01-27 21:57:45,23
m_000002696,u_000854,s_00047,c_000953,2025-01-30 16:57:41,256
m_000002697,u_001154,s_00087,c_000081,2025-01-18 23:01:22,247
m_000002698,u_000715,s_00108,c_000546,2025-02-05 10:53:13,65
m_000002699,u_001791,s_00142,c_000243,2025-02-27 17:22:49,40
m_000002700,u_000442,s_00076,c_000907,2025-02-19 23:12:23,14
m_000002701,u_001173,s_00035,c_000324,2025-02-26 14:26:16,45
m_000002702,u_000412,s_00048,c_000915,2025-01-27 14:12:11,240
m_000002703,u_000728,s_00054,c_000225,2025-01-07 17:24:26,65
m_000002704,u_001920,s_00038,c_000730,2025-01-16 15:38:26,227
m_000002705,u_000378,s_00077,c_000230,2025-01-15 18:49:36,151
m_000002706,u_001762,s_00083,c_000560,2025-02-01 10:58:26,207
m_000002707,u_001618,s_00015,c_000730,2025-01-08 23:41:00,19
m_000002708,u_000717,s_00106,c_000184,2025-01-26 22:15:22,235
m_000002709,u_000725,s_00086,c_000545,2025-02-05 17:27:45,223
m_000002710,u_000008,s_00122,c_000855,2025-01-25 12:45:40,271
m_000002711,u_001575,s_00066,c_000300,2025-02-02 16:36:44,227
m_000002712,u_001326,s_00143,c_000063,2025-01-31 22:54:55,208
m_000002713,u_001960,s_00111,c_000282,2025-01-08 22:02:26,105
m_000002714,u_000573,s_00011,c_000474,2025-01-12 17:52:34,45
m_000002715,u_000778,s_00073,c_000171,2025-02-08 21:10:13,68
m_000002716,u_001363,s_00005,c_000966,2025-01-28 13:16:22,34
m_000002717,u_000670,s_00106,c_000830,2025-01-22 19:14:36,15
m_000002718,u_000622,s_00136,c_000608,2025-02-02 14:02:29,10
m_000002719,u_000326,s_00135,c_000571,2025-01-29 21:42:51,269
m_000002720,u_001971,s_00091,c_000954,2025-02-07 17:12:42,43
m_000002721,u_000936,s_00064,c_000797,2025-02-13 18:38:58,5
m_000002722,u_001533,s_00136,c_000827,2025-01-07 19:34:27,274
m_000002723,u_001304,s_00101,c_000454,2025-01-02 12:28:02,264
m_000002724,u_001190,s_00052,c_000006,2025-02-10 19:51:07,129
m_000002725,u_000610,s_00131,c_000102,2025-02-23 23:45:18,161
m_000002726,u_000614,s_00019,c_000883,2025-02-12 20:57:01,230
m_000002727,u_000955,s_00084,c_000987,2025-01-07 23:41:20,176
m_000002728,u_000259,s_00144,c_000112,2025-02-22 18:27:50,74
m_000002729,u_001066,s_00075,c_000049,2025-02-02 20:45:50,199
m_000002730,u_000173,s_00053,c_000281,2025-01-01 21:54:58,229
m_000002731,u_000536,s_00089,c_000440,2025-02-26 22:16:42,64
m_000002732,u_001262,s_00020,c_000218,2025-01-02 23:24:15,68
m_000002733,u_000042,s_00123,c_000702,2025-02-27 14:25:54,174
m_000002734,u_000084,s_00127,c_001069,2025-02-15 16:11:34,213
m_000002735,u_000420,s_00043,c_000797,2025-02-14 21:16:51,209
m_000002736,u_001503,s_00007,c_000398,2025-02-23 21:17:52,125
m_000002737,u_001596,s_00064,c_000578,2025-02-08 19:51:32,273
m_000002738,u_000001,s_00027,c_001135,2025-01-07 23:07:20,49
m_000002739,u_000545,s_00110,c_000958,2025-01-31 20:11:46,29
m_000002740,u_000105,s_00009,c_000185,2025-01-10 21:12:32,128
m_000002741,u_000024,s_00005,c_000575,2025-01-10 14:03:13,249
m_000002742,u_001876,s_00032,c_000099,2025-01-06 23:09:34,209
m_000002743,u_000834,s_00129,c_001002,2025-01-30 20:55:22,167
m_000002744,u_001583,s_00024,c_000833,2025-02-09 20:35:03,59
m_000002745,u_001356,s_00007,c_000296,2025-01-21 23:17:05,200
m_000002746,u_000884,s_00054,c_000895,2025-02-12 19:14:48,169
m_000002747,u_001497,s_00149,c_000567,2025-02-24 23:30:42,85
m_000002748,u_000487,s_00004,c_000955,2025-01-19 23:15:38,227
m_000002749,u_000807,s_00117,c_000037,2025-01-01 19:43:33,247
m_000002750,u_000739,s_00007,c_000515,2025-02-12 14:13:12,101
m_000002751,u_001136,s_00068,c_000693,2025-02-06 17:48:56,220
m_000002752,u_000411,s_00055,c_000125,2025-01-04 23:09:31,239
m_000002753,u_001479,s_00136,c_000483,2025-02-20 18:55:28,37
m_000002754,u_001676,s_00052,c_000886,2025-02-06 14:30:56,56
m_000002755,u_001768,s_00009,c_000817,2025-01-03 20:09:35,129
m_000002756,u_001777,s_00064,c_000126,2025-02-09 15:59:54,35
m_000002757,u_001276,s_00133,c_000890,2025-02-04 16:36:33,77
m_000002758,u_001588,s_00090,c_000870,2025-01-02 15:47:17,140
m_000002759,u_001373,s_00025,c_000519,2025-02-02 23:54:08,245
m_000002760,u_001896,s_00146,c_000983,2025-01-31 23:44:55,51
m_000002761,u_000188,s_00069,c_000730,2025-01-04 14:48:06,109
m_000002762,u_000382,s_00033,c_001199,2025-01-23 20:52:38,64
m_000002763,u_000822,s_00018,c_000878,2025-02-12 22:25:36,188
m_000002764,u_001233,s_00126,c_001198,2025-02-04 17:35:40,172
m_000002765,u_001768,s_00139,c_001004,2025-01-25 16:41:09,201
m_000002766,u_000182,s_00084,c_000402,2025-02-05 23:39:43,222
m_000002767,u_000306,s_00149,c_000126,2025-01-27 14:44:14,21
m_000002768,u_001716,s_00149,c_000756,2025-01-06 22:54:47,48
m_000002769,u_000605,s_00011,c_000657,2025-01-04 21:40:04,124
m_000002770,u_000029,s_00037,c_001183,2025-02-07 23:40:37,67
m_000002771,u_001348,s_00015,c_001109,2025-01-24 23:25:42,267
m_000002772,u_001747,s_00096,c_000004,2025-02-15 13:00:08,27
m_000002773,u_001792,s_00129,c_000340,2025-01-07 15:06:35,149
m_000002774,u_001702,s_00109,c_000615,2025-02-18 17:11:20,95
m_000002775,u_000109,s_00066,c_000754,2025-02-13 20:23:55,20
m_000002776,u_000259,s_00114,c_000478,2025-02-19 13:16:31,162
m_000002777,u_001734,s_00070,c_000338,2025-02-16 21:25:28,230
m_000002778,u_001377,s_00111,c_000542,2025-01-04 21:22:05,144
m_000002779,u_000432,s_00104,c_000964,2025-01-10 18:38:11,168
m_000002780,u_000757,s_00143,c_001129,2025-01-11 23:15:41,217
m_000002781,u_001716,s_00143,c_000892,2025-01-07 22:46:05,122
m_000002782,u_001847,s_00068,c_000195,2025-02-13 23:02:29,37
m_000002783,u_001768,s_00009,c_001139,2025-02-28 23:11:48,100
m_000002784,u_000909,s_00060,c_000637,2025-02-19 16:54:27,229
m_000002785,u_001545,s_00088,c_000838,2025-01-27 22:51:33,183
m_000002786,u_000084,s_00127,c_000813,2025-02-24 17:59:55,170
m_000002787,u_001837,s_00058,c_000586,2025-02-14 22:38:33,210
m_000002788,u_000436,s_00084,c_000634,2025-02-12 18:34:01,140
m_000002789,u_001914,s_00142,c_000649,2025-01-14 18:13:42,146
m_000002790,u_000029,s_00136,c_000157,2025-02-18 15:26:08,159
m_000002791,u_001841,s_00081,c_000935,2025-01-10 22:02:17,189
m_000002792,u_001046,s_00124,c_000375,2025-02-04 23:03:46,78
m_000002793,u_001015,s_00009,c_000885,2025-01-19 15:02:59,214
m_000002794,u_001347,s_00051,c_000031,2025-02-12 11:45:52,78
m_000002795,u_000914,s_00132,c_000141,2025-02-14 22:27:08,194
m_000002796,u_001893,s_00072,c_000319,2025-02-04 23:41:10,123
m_000002797,u_000200,s_00042,c_000358,2025-02-01 23:47:32,273
m_000002798,u_001308,s_00145,c_000124,2025-01-01 19:34:30,196
m_000002799,u_000421,s_00046,c_000818,2025-02-20 19:27:11,128
m_000002800,u_000071,s_00000,c_000079,2025-02-10 22:40:11,23
m_000002801,u_001300,s_00031,c_000121,2025-01-01 16:27:28,263
m_000002802,u_001348,s_00116,c_000738,2025-02-01 17:09:03,136
m_000002803,u_000245,s_00052,c_000791,2025-02-02 23:30:57,148
m_000002804,u_001441,s_00042,c_000785,2025-01-02 14:55:16,177
m_000002805,u_001877,s_00140,c_001036,2025-01-26 15:16:44,274
m_000002806,u_001382,s_00084,c_000946,2025-01-05 14:42:36,150
m_000002807,u_000445,s_00060,c_000441,2025-01-10 17:38:07,5
m_000002808,u_000160,s_00025,c_000771,2025-02-20 18:32:59,114
m_000002809,u_000167,s_00088,c_000261,2025-01-22 18:31:04,139
m_000002810,u_001228,s_00036,c_000987,2025-01-08 19:41:41,231
m_000002811,u_000461,s_00139,c_001024,2025-01-30 23:33:05,159
m_000002812,u_000725,s_00146,c_000667,2025-02-01 19:10:19,140
m_000002813,u_000091,s_00007,c_000577,2025-01-24 16:46:30,211
m_000002814,u_000866,s_00097,c_000745,2025-01-07 15:41:19,91
m_000002815,u_000319,s_00121,c_000998,2025-02-24 18:33:37,97
m_000002816,u_000841,s_00004,c_001095,2025-01-05 23:00:05,130
m_000002817,u_001167,s_00011,c_000093,2025-01-23 21:59:32,138
m_000002818,u_001914,s_00115,c_000721,2025-02-09 23:46:20,129
m_000002819,u_000568,s_00126,c_000254,2025-02-22 11:24:23,34
m_000002820,u_000626,s_00049,c_000074,2025-02-11 16:26:15,130
m_000002821,u_001593,s_00109,c_000001,2025-02-05 12:46:41,235
m_000002822,u_001896,s_00091,c_000114,2025-01-27 19:38:45,181
m_000002823,u_000791,s_00139,c_000537,2025-02-19 21:29:59,90
m_000002824,u_000680,s_00018,c_001027,2025-01-28 23:30:24,78
m_000002825,u_001418,s_00125,c_001058,2025-02-05 22:38:45,73
m_000002826,u_001496,s_00072,c_000936,2025-01-26 23:34:23,38
m_000002827,u_001407,s_00061,c_000774,2025-02-16 19:48:37,170
m_000002828,u_001276,s_00133,c_000732,2025-01-03 17:54:51,158
m_000002829,u_000260,s_00064,c_000021,2025-01-14 16:42:54,56
m_000002830,u_000514,s_00011,c_000986,2025-02-20 23:40:23,230
m_000002831,u_000105,s_00028,c_000029,2025-01-06 23:22:10,158
m_000002832,u_000761,s_00144,c_000946,2025-02-06 18:08:33,227
m_000002833,u_001676,s_00052,c_000864,2025-02-06 20:41:13,214
m_000002834,u_000438,s_00139,c_000317,2025-01-09 23:56:39,69
m_000002835,u_001392,s_00020,c_000111,2025-01-16 17:30:53,236
m_000002836,u_000823,s_00007,c_001057,2025-01-19 21:07:59,273
m_000002837,u_000337,s_00028,c_000264,2025-01-28 19:35:46,133
m_000002838,u_000437,s_00004,c_000638,2025-02-02 23:51:59,191
m_000002839,u_001352,s_00130,c_000838,2025-01-15 18:25:32,18
m_000002840,u_001575,s_00003,c_000555,2025-01-20 22:27:16,12
m_000002841,u_000645,s_00134,c_000298,2025-02-08 16:26:50,38
m_000002842,u_001826,s_00100,c_000589,2025-02-23 15:26:54,272
m_000002843,u_000105,s_00009,c_000588,2025-02-13 15:57:30,119
m_000002844,u_001142,s_00032,c_000531,2025-02-24 23:07:58,176
m_000002845,u_000448,s_00090,c_000474,2025-01-31 22:57:49,14
m_000002846,u_001773,s_00055,c_000063,2025-01-02 23:41:41,44
m_000002847,u_001503,s_00076,c_000412,2025-01-22 22:02:47,72
m_000002848,u_000108,s_00081,c_000438,2025-03-01 20:08:57,7
m_000002849,u_000762,s_00088,c_000303,2025-02-06 18:35:52,155
m_000002850,u_001480,s_00041,c_000130,2025-01-17 23:42:16,171
m_000002851,u_001080,s_00085,c_000489,2025-02-20 22:33:40,86
m_000002852,u_000964,s_00056,c_001107,2025-01-23 16:32:33,35
m_000002853,u_000261,s_00063,c_000219,2025-01-19 17:39:45,172
m_000002854,u_001133,s_00089,c_000833,2025-01-01 20:35:08,55
m_000002855,u_000177,s_00117,c_001145,2025-01-09 20:59:59,67
m_000002856,u_000622,s_00136,c_001154,2025-01-27 23:30:09,61
m_000002857,u_000469,s_00001,c_000379,2025-02-04 22:08:32,127
m_000002858,u_001309,s_00090,c_000164,2025-01-11 16:24:04,252
m_000002859,u_000931,s_00094,c_000874,2025-01-27 15:23:20,222
m_000002860,u_000835,s_00093,c_000365,2025-01-25 13:03:54,249
m_000002861,u_001687,s_00001,c_000351,2025-02-02 19:45:58,186
m_000002862,u_000760,s_00126,c_000867,2025-02-24 23:47:31,152
m_000002863,u_001518,s_00040,c_000314,2025-01-28 19:51:27,255
m_000002864,u_001766,s_00075,c_000622,2025-02-12 19:13:30,56
m_000002865,u_000306,s_00144,c_000579,2025-02-06 21:00:47,208
m_000002866,u_001476,s_00012,c_001013,2025-02-20 20:44:40,143
m_000002867,u_000132,s_00002,c_000879,2025-02-27 15:00:39,85
m_000002868,u_001278,s_00056,c_000441,2025-02-17 17:49:52,174
m_000002869,u_000442,s_00124,c_000004,2025-01-13 18:07:56,53
m_000002870,u_000503,s_00051,c_000299,2025-01-16 23:41:31,62
m_000002871,u_001699,s_00064,c_000205,2025-01-15 23:17:16,61
m_000002872,u_000360,s_00139,c_000942,2025-02-15 15:07:09,273
m_000002873,u_001020,s_00031,c_000929,2025-03-01 23:09:02,261
m_000002874,u_001556,s_00042,c_000049,2025-01-04 23:57:54,258
m_000002875,u_001604,s_00017,c_000423,2025-02-28 21:23:23,271
m_000002876,u_000395,s_00006,c_000179,2025-02-08 17:51:31,192
m_000002877,u_000721,s_00096,c_001026,2025-01-28 20:30:23,85
m_000002878,u_001116,s_00085,c_000866,2025-02-15 23:34:52,241
m_000002879,u_001173,s_00106,c_000159,2025-01-29 15:06:12,125
m_000002880,u_000312,s_00028,c_000832,2025-01-22 18:16:54,11
m_000002881,u_001182,s_00144,c_000975,2025-02-03 21:14:25,108
m_000002882,u_000001,s_00002,c_000078,2025-01-29 18:16:23,90
m_000002883,u_001248,s_00001,c_000746,2025-02-03 13:53:31,166
m_000002884,u_001457,s_00038,c_000631,2025-02-19 15:15:41,90
m_000002885,u_000927,s_00023,c_000202,2025-02-13 14:16:55,3
m_000002886,u_000481,s_00090,c_001103,2025-02-16 18:03:22,255
m_000002887,u_000469,s_00001,c_000014,2025-02-01 23:39:44,248
m_000002888,u_001370,s_00120,c_000589,2025-03-01 23:17:11,37
m_000002889,u_000842,s_00081,c_001057,2025-02-14 20:38:53,51
m_000002890,u_001847,s_00148,c_000373,2025-01-19 22:08:38,158
m_000002891,u_001943,s_00025,c_000346,2025-02-16 20:32:25,46
m_000002892,u_000853,s_00027,c_000872,2025-01-22 19:26:45,170
m_000002893,u_000532,s_00055,c_000289,2025-01-21 20:10:28,192
m_000002894,u_001616,s_00007,c_000604,2025-01-28 18:50:33,159
m_000002895,u_001438,s_00110,c_000220,2025-02-11 14:35:54,8
m_000002896,u_000314,s_00084,c_000081,2025-01-17 20:49:52,271
m_000002897,u_001882,s_00113,c_000426,2025-02-02 16:26:43,162
m_000002898,u_000384,s_00074,c_000170,2025-02-19 17:20:46,126
m_000002899,u_001124,s_00028,c_000628,2025-02-27 21:57:46,94
m_000002900,u_000360,s_00047,c_000589,2025-01-20 13:33:37,67
m_000002901,u_000962,s_00122,c_000573,2025-02-02 15:19:28,49
m_000002902,u_001242,s_00115,c_001161,2025-02-23 19:37:49,192
m_000002903,u_000232,s_00063,c_001021,2025-02-16 15:45:50,214
m_000002904,u_000509,s_00106,c_000520,2025-02-09 17:04:31,80
m_000002905,u_001498,s_00110,c_000236,2025-01-07 23:34:18,154
m_000002906,u_001903,s_00106,c_000247,2025-02-18 18:02:11,202
m_000002907,u_001812,s_00103,c_000895,2025-02-08 16:43:28,175
m_000002908,u_001496,s_00073,c_001012,2025-01-30 23:16:49,268
m_000002909,u_001954,s_00114,c_001091,2025-01-07 13:16:32,58
m_000002910,u_000315,s_00016,c_001111,2025-02-12 14:52:20,10
m_000002911,u_000388,s_00022,c_000044,2025-02-10 14:53:53,63
m_000002912,u_000793,s_00139,c_000996,2025-01-16 17:42:51,230
m_000002913,u_001830,s_00015,c_000901,2025-01-20 13:34:18,45
m_000002914,u_001590,s_00101,c_000199,2025-02-27 23:06:05,239
m_000002915,u_000723,s_00141,c_000329,2025-02-08 09:09:48,100
m_000002916,u_000028,s_00125,c_001163,2025-02-01 21:13:23,192
m_000002917,u_001228,s_00090,c_000537,2025-01-27 18:30:56,263
m_000002918,u_000604,s_00073,c_000834,2025-02-02 20:28:21,91
m_000002919,u_000438,s_00139,c_000073,2025-02-19 17:12:32,237
m_000002920,u_000417,s_00044,c_000768,2025-01-04 19:23:23,195
m_000002921,u_000487,s_00005,c_000353,2025-01-08 16:31:48,102
m_000002922,u_000623,s_00021,c_000930,2025-01-13 23:55:12,176
m_000002923,u_001228,s_00061,c_000134,2025-01-15 14:08:45,205
m_000002924,u_000312,s_00054,c_001193,2025-01-08 19:24:32,57
m_000002925,u_000953,s_00131,c_000279,2025-01-26 23:03:17,177
m_000002926,u_001831,s_00115,c_000489,2025-01-01 23:20:51,113
m_000002927,u_001922,s_00044,c_000039,2025-01-22 15:45:14,175
m_000002928,u_001651,s_00009,c_000115,2025-01-02 23:34:51,232
m_000002929,u_000517,s_00085,c_001126,2025-01-06 21:07:45,180
m_000002930,u_000277,s_00057,c_000842,2025-02-09 18:50:38,141
m_000002931,u_001748,s_00024,c_001074,2025-01-26 23:26:49,83
m_000002932,u_000789,s_00062,c_001014,2025-02-28 23:19:43,178
m_000002933,u_000909,s_00060,c_000781,2025-02-04 17:37:10,131
m_000002934,u_000838,s_00096,c_000775,2025-01-24 18:15:50,166
m_000002935,u_000258,s_00118,c_000390,2025-02-14 17:50:02,61
m_000002936,u_001431,s_00017,c_000840,2025-02-20 22:54:18,166
m_000002937,u_000469,s_00123,c_001131,2025-01-12 23:44:51,269
m_000002938,u_000456,s_00033,c_000280,2025-02-02 22:26:27,92
m_000002939,u_001503,s_00095,c_001166,2025-01-17 16:13:10,76
m_000002940,u_001415,s_00012,c_000627,2025-03-01 23:51:36,108
m_000002941,u_001646,s_00073,c_000953,2025-01-27 16:59:52,148
m_000002942,u_001402,s_00110,c_000425,2025-01-05 21:17:26,136
m_000002943,u_000074,s_00047,c_000817,2025-02-20 19:42:23,182
m_000002944,u_000816,s_00000,c_000667,2025-02-23 15:37:56,50
m_000002945,u_000800,s_00028,c_000394,2025-01-23 20:34:31,122
m_000002946,u_000627,s_00075,c_000032,2025-01-28 20:57:24,248
m_000002947,u_000975,s_00063,c_001059,2025-02-13 22:42:50,8
m_000002948,u_000981,s_00141,c_000832,2025-01-02 19:42:56,180
m_000002949,u_001220,s_00088,c_000599,2025-02-23 20:57:52,52
m_000002950,u_001912,s_00144,c_000657,2025-01-01 23:35:16,236
m_000002951,u_001297,s_00032,c_000758,2025-01-12 19:11:43,250
m_000002952,u_001855,s_00019,c_000031,2025-01-19 13:34:33,205
m_000002953,u_001653,s_00092,c_000207,2025-02-08 23:04:40,206
m_000002954,u_001454,s_00121,c_001187,2025-02-16 23:40:50,186
m_000002955,u_000533,s_00108,c_000025,2025-01-11 14:48:27,249
m_000002956,u_001147,s_00104,c_000131,2025-01-20 15:41:15,107
m_000002957,u_000213,s_00115,c_001185,2025-02-17 17:20:14,35
m_000002958,u_001837,s_00058,c_000941,2025-01-20 16:54:19,134
m_000002959,u_000359,s_00041,c_000745,2025-01-22 18:05:28,102
m_000002960,u_000468,s_00120,c_001101,2025-01-26 18:31:50,94
m_000002961,u_001867,s_00083,c_000822,2025-02-07 19:18:13,258
m_000002962,u_000234,s_00045,c_000105,2025-02-18 23:11:16,106
m_000002963,u_001084,s_00007,c_000060,2025-02-25 23:39:30,142
m_000002964,u_001141,s_00100,c_001053,2025-02-20 14:25:03,88
m_000002965,u_000428,s_00053,c_000505,2025-01-15 20:06:30,219
m_000002966,u_000760,s_00020,c_000423,2025-01-23 23:39:00,69
m_000002967,u_001565,s_00001,c_000341,2025-02-08 23:12:47,190
m_000002968,u_001413,s_00126,c_000958,2025-01-24 14:55:18,26
m_000002969,u_001166,s_00015,c_001002,2025-02-02 20:33:06,183
m_000002970,u_001078,s_00077,c_000745,2025-01-21 23:24:55,139
m_000002971,u_000718,s_00089,c_000582,2025-02-09 16:37:42,273
m_000002972,u_001239,s_00057,c_000710,2025-02-06 17:21:48,182
m_000002973,u_000032,s_00122,c_000461,2025-01-07 23:51:10,59
m_000002974,u_000128,s_00128,c_000438,2025-03-01 18:07:57,114
m_000002975,u_001560,s_00036,c_000177,2025-01-07 22:13:59,115
m_000002976,u_000335,s_00057,c_000560,2025-01-25 23:28:58,64
m_000002977,u_001424,s_00034,c_000460,2025-02-20 20:47:31,217
m_000002978,u_000028,s_00125,c_000339,2025-01-02 18:42:58,235
m_000002979,u_000514,s_00042,c_000434,2025-01-18 22:37:44,130
m_000002980,u_001870,s_00115,c_000841,2025-02-12 21:38:31,144
m_000002981,u_000519,s_00089,c_000944,2025-02-10 18:48:34,202
m_000002982,u_001959,s_00021,c_000965,2025-02-23 20:16:22,208
m_000002983,u_000531,s_00103,c_001017,2025-02-11 23:22:52,2
m_000002984,u_001268,s_00128,c_001180,2025-02-05 21:24:30,256
m_000002985,u_001334,s_00130,c_000455,2025-01-12 16:22:45,2
m_000002986,u_001264,s_00147,c_001073,2025-02-22 23:45:37,80
m_000002987,u_000576,s_00133,c_000492,2025-01-25 19:59:22,208
m_000002988,u_001509,s_00038,c_000993,2025-01-11 18:21:30,217
m_000002989,u_000606,s_00117,c_001170,2025-01-07 13:53:53,171
m_000002990,u_001621,s_00103,c_000940,2025-02-28 23:45:31,148
m_000002991,u_000734,s_00084,c_000453,2025-01-07 22:37:19,174
m_000002992,u_001666,s_00019,c_000451,2025-01-12 18:21:26,159
m_000002993,u_001953,s_00077,c_000754,2025-02-23 22:03:49,194
m_000002994,u_001500,s_00047,c_001198,2025-02-10 23:51:25,95
m_000002995,u_000908,s_00005,c_000161,2025-02-08 23:04:15,184
m_000002996,u_000828,s_00061,c_000309,2025-01-07 18:45:59,271
m_000002997,u_000735,s_00125,c_000514,2025-01-20 16:57:15,15
m_000002998,u_000690,s_00002,c_000969,2025-02-16 17:23:27,279
m_000002999,u_000927,s_00005,c_000289,2025-02-03 21:19:01,129
m_000003000,u_000955,s_00082,c_000543,2025-01-04 14:09:47,217
m_000003001,u_001427,s_00120,c_000291,2025-02-07 23:36:25,77
m_000003002,u_001769,s_00009,c_000849,2025-01-03 21:35:22,155
m_000003003,u_001758,s_00081,c_000280,2025-01-02 23:07:13,104
m_000003004,u_001199,s_00042,c_000115,2025-01-14 16:13:19,163
m_000003005,u_001976,s_00071,c_000569,2025-01-21 20:20:52,125
m_000003006,u_001776,s_00070,c_000001,2025-02-03 17:24:57,158
m_000003007,u_000956,s_00044,c_000352,2025-02-04 12:53:16,55
m_000003008,u_000804,s_00061,c_001159,2025-02-23 22:43:40,111
m_000003009,u_000908,s_00005,c_000980,2025-01-22 23:09:43,179
m_000003010,u_000042,s_00003,c_000753,2025-01-19 23:29:19,25
m_000003011,u_000647,s_00028,c_000538,2025-01-18 21:10:36,154
m_000003012,u_000749,s_00097,c_000970,2025-01-28 18:06:05,213
m_000003013,u_001552,s_00014,c_000065,2025-01-29 23:50:14,125
m_000003014,u_000514,s_00093,c_000521,2025-01-14 17:56:58,48
m_000003015,u_001307,s_00064,c_000526,2025-02-13 17:04:56,218
m_000003016,u_000630,s_00121,c_000020,2025-02-01 19:17:26,175
m_000003017,u_000713,s_00015,c_000119,2025-02-14 16:57:20,21
m_000003018,u_000127,s_00033,c_000517,2025-01-02 16:12:09,256
m_000003019,u_001024,s_00101,c_000176,2025-02-05 23:42:59,226
m_000003020,u_000185,s_00100,c_001187,2025-02-22 16:44:16,147
m_000003021,u_000398,s_00059,c_000162,2025-02-16 22:49:32,182
m_000003022,u_000991,s_00103,c_000035,2025-01-19 16:17:17,159
