voice_session_id,user_id,server_id,started_ts,ended_ts
v_000002580,u_000706,s_00047,2025-01-30 20:42:12,2025-01-30 22:18:12
v_000002581,u_000912,s_00084,2025-01-15 23:13:41,2025-01-15 23:31:41
v_000002582,u_000224,s_00144,2025-02-01 21:21:46,2025-02-01 22:05:46
v_000002583,u_001055,s_00026,2025-02-27 20:42:48,2025-02-27 21:07:48
v_000002584,u_001575,s_00066,2025-01-18 19:37:08,2025-01-18 20:01:08
v_000002585,u_001524,s_00146,2025-02-22 21:22:04,2025-02-22 21:24:04
v_000002586,u_001685,s_00054,2025-02-22 21:43:10,2025-02-22 21:53:10
v_000002587,u_001397,s_00081,2025-02-01 16:05:12,2025-02-01 17:50:12
v_000002588,u_001582,s_00093,2025-01-03 17:15:12,2025-01-03 17:16:12
v_000002589,u_001638,s_00013,2025-02-20 23:44:24,2025-02-21 00:32:24
v_000002590,u_001425,s_00025,2025-02-10 16:06:53,2025-02-10 16:19:53
v_000002591,u_000277,s_00010,2025-01-22 19:10:17,2025-01-22 19:17:17
v_000002592,u_001685,s_00133,2025-02-08 21:10:39,2025-02-08 21:23:39
v_000002593,u_000278,s_00053,2025-02-03 20:32:29,2025-02-03 21:04:29
v_000002594,u_001807,s_00026,2025-02-13 23:52:59,2025-02-13 23:55:59
v_000002595,u_001416,s_00095,2025-01-31 22:57:55,2025-02-01 00:02:55
v_000002596,u_000068,s_00056,2025-02-01 14:33:10,2025-02-01 15:55:10
v_000002597,u_001050,s_00125,2025-02-06 21:48:35,2025-02-06 22:02:35
v_000002598,u_001645,s_00102,2025-01-01 14:54:06,2025-01-01 15:03:06
v_000002599,u_001896,s_00091,2025-01-22 18:32:55,2025-01-22 18:35:55
v_000002600,u_001786,s_00001,2025-02-26 12:07:40,2025-02-26 12:31:40
v_000002601,u_001093,s_00099,2025-01-30 21:47:53,2025-01-30 22:00:53
v_000002602,u_001798,s_00098,2025-01-26 23:27:58,2025-01-27 00:15:58
v_000002603,u_000126,s_00117,2025-01-25 21:44:34,2025-01-25 22:01:34
v_000002604,u_001321,s_00144,2025-01-23 22:20:34,2025-01-23 23:18:34
v_000002605,u_001838,s_00021,2025-01-21 23:32:10,2025-01-22 00:05:10
v_000002606,u_000073,s_00009,2025-02-26 23:19:38,2025-02-26 23:21:38
v_000002607,u_001089,s_00021,2025-01-16 15:08:13,2025-01-16 15:09:13
v_000002608,u_001682,s_00078,2025-01-02 23:26:11,2025-01-02 23:27:11
v_000002609,u_000700,s_00060,2025-02-21 23:14:53,2025-02-21 23:17:53
v_000002610,u_001157,s_00112,2025-01-16 14:03:21,2025-01-16 14:09:21
v_000002611,u_001071,s_00025,2025-02-16 18:16:08,2025-02-16 19:01:08
v_000002612,u_001261,s_00041,2025-02-05 23:23:18,2025-02-05 23:35:18
v_000002613,u_001607,s_00136,2025-02-06 16:05:18,2025-02-06 16:14:18
v_000002614,u_000941,s_00133,2025-02-11 17:17:30,2025-02-11 17:37:30
v_000002615,u_000666,s_00134,2025-01-06 23:33:22,2025-01-06 23:47:22
v_000002616,u_000564,s_00026,2025-01-15 23:40:41,2025-01-15 23:52:41
v_000002617,u_000514,s_00050,2025-02-21 17:37:10,2025-02-21 17:38:10
v_000002618,u_000379,s_00023,2025-02-12 14:27:57,2025-02-12 14:39:57
v_000002619,u_000863,s_00004,2025-02-01 23:49:40,2025-02-02 00:17:40
v_000002620,u_000072,s_00089,2025-01-02 19:01:45,2025-01-02 19:53:45
v_000002621,u_001896,s_00146,2025-01-08 18:51:29,2025-01-08 19:03:29
v_000002622,u_001489,s_00018,2025-02-07 10:39:09,2025-02-07 11:11:09
v_000002623,u_000910,s_00015,2025-02-20 21:00:47,2025-02-20 22:27:47
v_000002624,u_000772,s_00047,2025-01-22 23:53:05,2025-01-23 00:44:05
v_000002625,u_001629,s_00149,2025-02-05 18:07:24,2025-02-05 18:13:24
v_000002626,u_001681,s_00053,2025-02-25 15:49:33,2025-02-25 15:51:33
v_000002627,u_000985,s_00008,2025-02-01 17:00:11,2025-02-01 17:01:11
v_000002628,u_001686,s_00008,2025-01-29 21:31:32,2025-01-29 21:45:32
v_000002629,u_000636,s_00040,2025-02-20 19:46:00,2025-02-20 20:19:00
v_000002630,u_001329,s_00046,2025-01-30 23:56:58,2025-01-30 23:57:58
v_000002631,u_001721,s_00000,2025-01-31 14:14:14,2025-01-31 14:15:14
v_000002632,u_001506,s_00081,2025-02-19 13:21:28,2025-02-19 14:03:28
v_000002633,u_001415,s_00012,2025-01-12 17:35:15,2025-01-12 17:41:15
v_000002634,u_000284,s_00102,2025-02-01 19:27:54,2025-02-01 20:07:54
v_000002635,u_001386,s_00137,2025-01-26 09:49:42,2025-01-26 10:05:42
v_000002636,u_000732,s_00012,2025-02-22 22:58:30,2025-02-22 23:02:30
v_000002637,u_001619,s_00048,2025-01-06 22:18:10,2025-01-06 22:31:10
v_000002638,u_001673,s_00110,2025-01-23 19:15:38,2025-01-23 19:18:38
v_000002639,u_000674,s_00092,2025-01-21 22:14:32,2025-01-21 22:29:32
v_000002640,u_000719,s_00046,2025-02-04 17:54:02,2025-02-04 18:42:02
v_000002641,u_001645,s_00102,2025-01-12 16:36:27,2025-01-12 17:00:27
v_000002642,u_001208,s_00101,2025-02-27 20:23:36,2025-02-27 20:40:36
v_000002643,u_000122,s_00001,2025-01-19 19:32:50,2025-01-19 21:26:50
v_000002644,u_001864,s_00007,2025-01-28 16:11:22,2025-01-28 16:12:22
v_000002645,u_001564,s_00115,2025-01-02 18:30:51,2025-01-02 19:36:51
v_000002646,u_000335,s_00057,2025-02-03 15:53:19,2025-02-03 16:48:19
v_000002647,u_001262,s_00031,2025-01-07 19:54:49,2025-01-07 20:02:49
v_000002648,u_001426,s_00067,2025-03-01 17:01:15,2025-03-01 17:08:15
v_000002649,u_000413,s_00029,2025-01-01 20:00:45,2025-01-01 20:04:45
v_000002650,u_001585,s_00130,2025-02-20 14:39:15,2025-02-20 14:51:15
v_000002651,u_001760,s_00026,2025-01-20 17:38:10,2025-01-20 18:25:10
v_000002652,u_000975,s_00063,2025-01-14 16:52:00,2025-01-14 16:57:00
v_000002653,u_001369,s_00130,2025-02-17 18:54:23,2025-02-17 19:02:23
v_000002654,u_001567,s_00016,2025-01-03 15:09:55,2025-01-03 15:20:55
v_000002655,u_000965,s_00120,2025-02-25 22:42:15,2025-02-25 23:25:15
v_000002656,u_001624,s_00108,2025-01-02 12:09:01,2025-01-02 12:15:01
v_000002657,u_001548,s_00037,2025-02-15 11:13:15,2025-02-15 11:18:15
v_000002658,u_000932,s_00045,2025-01-07 21:41:00,2025-01-07 21:56:00
v_000002659,u_000833,s_00061,2025-02-17 18:04:35,2025-02-17 18:19:35
v_000002660,u_000082,s_00037,2025-01-05 23:51:07,2025-01-06 00:05:07
v_000002661,u_000303,s_00105,2025-01-28 16:45:32,2025-01-28 17:04:32
v_000002662,u_000753,s_00131,2025-01-05 23:08:32,2025-01-05 23:33:32
v_000002663,u_001192,s_00041,2025-01-21 22:34:57,2025-01-21 22:44:57
v_000002664,u_001660,s_00036,2025-02-18 16:51:18,2025-02-18 17:10:18
v_000002665,u_000089,s_00030,2025-02-19 23:41:01,2025-02-20 00:15:01
v_000002666,u_000149,s_00133,2025-02-19 15:12:10,2025-02-19 15:25:10
v_000002667,u_001171,s_00034,2025-02-25 16:13:47,2025-02-25 16:15:47
v_000002668,u_000908,s_00140,2025-02-24 13:01:02,2025-02-24 13:26:02
v_000002669,u_000419,s_00044,2025-01-22 14:17:40,2025-01-22 14:41:40
v_000002670,u_000586,s_00090,2025-01-09 18:05:51,2025-01-09 18:09:51
v_000002671,u_000852,s_00135,2025-02-12 18:43:28,2025-02-12 18:53:28
v_000002672,u_000261,s_00008,2025-03-01 23:58:58,2025-03-02 00:37:58
v_000002673,u_000298,s_00057,2025-01-20 22:14:53,2025-01-20 22:23:53
v_000002674,u_001422,s_00040,2025-02-24 14:15:41,2025-02-24 14:58:41
v_000002675,u_001987,s_00067,2025-02-15 23:46:07,2025-02-16 00:18:07
v_000002676,u_001270,s_00028,2025-01-27 21:51:01,2025-01-27 22:14:01
v_000002677,u_001397,s_00086,2025-02-27 12:51:08,2025-02-27 12:59:08
v_000002678,u_000288,s_00029,2025-01-22 23:31:40,2025-01-22 23:43:40
v_000002679,u_001456,s_00039,2025-02-21 15:47:12,2025-02-21 17:12:12
v_000002680,u_000278,s_00033,2025-02-08 23:48:08,2025-02-08 23:49:08
v_000002681,u_000154,s_00133,2025-02-19 23:25:59,2025-02-19 23:34:59
v_000002682,u_000062,s_00052,2025-02-18 23:54:58,2025-02-18 23:57:58
v_000002683,u_001952,s_00034,2025-01-20 17:45:45,2025-01-20 17:56:45
v_000002684,u_001927,s_00110,2025-01-14 20:55:34,2025-01-14 21:22:34
v_000002685,u_001756,s_00081,2025-01-28 23:35:51,2025-01-28 23:36:51
v_000002686,u_000910,s_00105,2025-01-14 22:19:00,2025-01-14 22:30:00
v_000002687,u_001682,s_00113,2025-02-28 19:06:56,2025-02-28 19:52:56
v_000002688,u_001213,s_00135,2025-01-04 20:26:57,2025-01-04 21:23:57
v_000002689,u_000283,s_00097,2025-02-11 23:48:26,2025-02-11 23:53:26
v_000002690,u_001489,s_00148,2025-02-04 22:01:51,2025-02-04 22:26:51
v_000002691,u_000851,s_00101,2025-02-26 23:29:39,2025-02-26 23:38:39
v_000002692,u_000506,s_00056,2025-01-07 16:56:18,2025-01-07 17:11:18
v_000002693,u_001913,s_00086,2025-01-29 23:15:55,2025-01-29 23:57:55
v_000002694,u_001576,s_00105,2025-01-07 23:45:07,2025-01-08 00:20:07
v_000002695,u_001002,s_00147,2025-01-21 23:53:37,2025-01-22 00:09:37
v_000002696,u_001827,s_00037,2025-02-11 13:07:32,2025-02-11 13:10:32
v_000002697,u_000633,s_00065,2025-02-07 18:07:00,2025-02-07 18:39:00
v_000002698,u_001376,s_00099,2025-02-22 19:15:58,2025-02-22 20:00:58
v_000002699,u_000910,s_00081,2025-01-06 18:14:02,2025-01-06 18:39:02
v_000002700,u_001377,s_00073,2025-01-01 16:20:35,2025-01-01 16:33:35
v_000002701,u_000383,s_00078,2025-02-18 15:57:29,2025-02-18 16:07:29
v_000002702,u_001369,s_00076,2025-02-10 21:40:54,2025-02-10 21:47:54
v_000002703,u_000355,s_00067,2025-01-14 18:01:59,2025-01-14 18:22:59
v_000002704,u_001562,s_00123,2025-02-09 13:04:02,2025-02-09 13:28:02
v_000002705,u_000263,s_00092,2025-01-07 23:44:02,2025-01-08 00:07:02
v_000002706,u_000193,s_00039,2025-02-13 23:48:08,2025-02-13 23:56:08
v_000002707,u_000154,s_00100,2025-01-16 18:27:09,2025-01-16 20:12:09
v_000002708,u_000931,s_00144,2025-01-19 12:09:51,2025-01-19 13:01:51
v_000002709,u_001870,s_00130,2025-01-25 21:42:54,2025-01-25 22:10:54
v_000002710,u_000239,s_00078,2025-02-26 23:51:19,2025-02-26 23:57:19
v_000002711,u_001759,s_00033,2025-01-25 18:55:30,2025-01-25 18:56:30
v_000002712,u_000734,s_00084,2025-01-31 23:58:01,2025-02-01 00:10:01
v_000002713,u_001130,s_00124,2025-01-14 14:07:07,2025-01-14 14:16:07
v_000002714,u_001597,s_00025,2025-01-04 23:06:19,2025-01-04 23:08:19
v_000002715,u_001325,s_00144,2025-01-19 18:36:09,2025-01-19 18:58:09
v_000002716,u_000227,s_00092,2025-01-07 19:43:10,2025-01-07 19:44:10
v_000002717,u_001080,s_00143,2025-02-04 23:38:50,2025-02-04 23:42:50
v_000002718,u_000394,s_00135,2025-02-10 19:28:30,2025-02-10 19:43:30
v_000002719,u_001954,s_00009,2025-01-17 20:50:16,2025-01-17 22:07:16
v_000002720,u_000363,s_00017,2025-01-02 23:47:18,2025-01-03 00:23:18
v_000002721,u_000846,s_00116,2025-02-10 15:22:11,2025-02-10 15:24:11
v_000002722,u_001829,s_00027,2025-02-07 21:04:12,2025-02-07 21:36:12
v_000002723,u_001139,s_00117,2025-01-31 21:46:59,2025-01-31 21:55:59
v_000002724,u_000978,s_00050,2025-01-08 23:46:21,2025-01-09 00:01:21
v_000002725,u_001982,s_00069,2025-01-11 23:03:01,2025-01-11 23:25:01
v_000002726,u_000491,s_00086,2025-01-19 20:53:29,2025-01-19 21:08:29
v_000002727,u_000152,s_00149,2025-02-19 16:14:29,2025-02-19 16:16:29
v_000002728,u_000031,s_00023,2025-02-24 22:13:13,2025-02-24 22:18:13
v_000002729,u_000813,s_00005,2025-02-21 23:38:45,2025-02-21 23:40:45
v_000002730,u_000575,s_00077,2025-01-13 23:58:21,2025-01-14 00:22:21
v_000002731,u_001059,s_00069,2025-02-19 19:10:01,2025-02-19 19:14:01
v_000002732,u_001397,s_00090,2025-01-24 18:59:19,2025-01-24 19:21:19
v_000002733,u_000444,s_00117,2025-02-24 19:54:12,2025-02-24 20:08:12
v_000002734,u_000907,s_00083,2025-01-25 20:55:53,2025-01-25 21:28:53
v_000002735,u_001270,s_00054,2025-01-10 21:21:16,2025-01-10 21:27:16
v_000002736,u_000689,s_00129,2025-02-01 23:25:23,2025-02-01 23:38:23
v_000002737,u_000853,s_00100,2025-02-07 17:45:22,2025-02-07 18:03:22
v_000002738,u_000753,s_00043,2025-02-15 21:21:13,2025-02-15 21:50:13
v_000002739,u_000375,s_00105,2025-02-04 19:10:55,2025-02-04 19:17:55
v_000002740,u_001650,s_00107,2025-02-05 18:46:03,2025-02-05 19:22:03
v_000002741,u_001527,s_00091,2025-02-17 17:18:44,2025-02-17 17:52:44
v_000002742,u_001534,s_00024,2025-02-23 23:12:17,2025-02-23 23:15:17
v_000002743,u_001812,s_00025,2025-01-01 21:50:23,2025-01-01 22:38:23
v_000002744,u_001247,s_00004,2025-02-23 23:14:59,2025-02-23 23:16:59
v_000002745,u_001171,s_00034,2025-01-23 23:29:33,2025-01-23 23:37:33
v_000002746,u_000530,s_00012,2025-02-18 17:05:07,2025-02-18 17:33:07
v_000002747,u_001364,s_00086,2025-02-16 19:37:00,2025-02-16 19:58:00
v_000002748,u_000034,s_00112,2025-02-14 22:07:24,2025-02-14 23:04:24
v_000002749,u_000457,s_00118,2025-02-06 23:00:08,2025-02-06 23:20:08
v_000002750,u_001065,s_00005,2025-02-11 16:24:26,2025-02-11 16:51:26
v_000002751,u_000929,s_00065,2025-01-15 18:52:44,2025-01-15 19:35:44
v_000002752,u_000744,s_00114,2025-02-12 23:49:47,2025-02-12 23:58:47
v_000002753,u_001088,s_00093,2025-02-01 16:47:47,2025-02-01 16:49:47
v_000002754,u_001919,s_00129,2025-01-18 21:19:56,2025-01-18 22:38:56
v_000002755,u_000231,s_00011,2025-01-04 18:55:24,2025-01-04 19:02:24
v_000002756,u_000597,s_00102,2025-01-08 20:30:04,2025-01-08 20:44:04
v_000002757,u_000224,s_00127,2025-02-19 17:55:54,2025-02-19 17:57:54
v_000002758,u_000747,s_00069,2025-01-19 21:41:32,2025-01-19 22:05:32
v_000002759,u_000327,s_00130,2025-02-08 23:38:43,2025-02-08 23:41:43
v_000002760,u_001148,s_00054,2025-01-26 18:13:00,2025-01-26 19:31:00
v_000002761,u_000948,s_00002,2025-02-15 20:28:48,2025-02-15 20:48:48
v_000002762,u_001271,s_00020,2025-02-15 21:23:10,2025-02-15 22:38:10
v_000002763,u_000698,s_00074,2025-01-15 14:57:59,2025-01-15 15:22:59
v_000002764,u_001058,s_00118,2025-01-03 15:50:11,2025-01-03 16:04:11
v_000002765,u_000262,s_00098,2025-01-16 19:47:29,2025-01-16 20:00:29
v_000002766,u_000829,s_00137,2025-01-03 23:54:06,2025-01-04 00:03:06
v_000002767,u_001075,s_00136,2025-02-16 23:13:32,2025-02-16 23:36:32
v_000002768,u_000941,s_00140,2025-01-24 18:17:14,2025-01-24 18:31:14
v_000002769,u_000056,s_00093,2025-02-01 18:39:32,2025-02-01 18:49:32
v_000002770,u_000216,s_00142,2025-02-08 20:05:37,2025-02-08 20:27:37
v_000002771,u_001113,s_00112,2025-01-10 21:12:08,2025-01-10 21:29:08
v_000002772,u_000737,s_00046,2025-02-22 21:05:44,2025-02-22 21:13:44
v_000002773,u_001426,s_00093,2025-02-05 23:37:50,2025-02-05 23:39:50
v_000002774,u_000288,s_00042,2025-01-06 12:11:52,2025-01-06 12:18:52
v_000002775,u_001185,s_00059,2025-01-12 20:43:35,2025-01-12 20:52:35
v_000002776,u_000150,s_00082,2025-02-27 20:32:19,2025-02-27 21:01:19
v_000002777,u_001836,s_00135,2025-02-06 14:25:17,2025-02-06 14:36:17
v_000002778,u_000340,s_00136,2025-02-15 22:55:42,2025-02-15 23:06:42
v_000002779,u_001847,s_00068,2025-01-22 13:27:12,2025-01-22 13:28:12
v_000002780,u_000688,s_00071,2025-02-21 17:06:52,2025-02-21 17:14:52
v_000002781,u_001971,s_00091,2025-01-20 20:27:45,2025-01-20 20:55:45
v_000002782,u_000084,s_00127,2025-01-21 23:53:08,2025-01-21 23:56:08
v_000002783,u_001819,s_00136,2025-01-03 23:28:08,2025-01-03 23:31:08
v_000002784,u_001383,s_00088,2025-01-25 23:05:06,2025-01-25 23:07:06
v_000002785,u_001351,s_00149,2025-01-07 19:01:39,2025-01-07 19:08:39
v_000002786,u_000552,s_00051,2025-02-27 21:18:23,2025-02-27 21:27:23
v_000002787,u_000718,s_00110,2025-01-24 15:10:21,2025-01-24 15:52:21
v_000002788,u_000676,s_00066,2025-01-16 22:35:43,2025-01-16 22:55:43
v_000002789,u_001582,s_00145,2025-01-14 21:34:43,2025-01-14 21:37:43
v_000002790,u_001888,s_00098,2025-02-22 23:46:05,2025-02-23 00:35:05
v_000002791,u_001921,s_00076,2025-02-08 23:18:53,2025-02-08 23:34:53
v_000002792,u_001741,s_00051,2025-01-23 14:58:26,2025-01-23 16:05:26
v_000002793,u_001332,s_00125,2025-01-03 18:57:51,2025-01-03 19:20:51
v_000002794,u_000025,s_00042,2025-01-30 17:10:18,2025-01-30 17:22:18
v_000002795,u_001803,s_00074,2025-01-11 17:43:38,2025-01-11 17:52:38
v_000002796,u_001281,s_00109,2025-02-01 20:09:13,2025-02-01 20:44:13
v_000002797,u_001459,s_00083,2025-02-15 15:24:27,2025-02-15 15:47:27
v_000002798,u_000384,s_00128,2025-01-27 23:26:45,2025-01-27 23:34:45
v_000002799,u_001112,s_00149,2025-01-06 21:44:45,2025-01-06 22:37:45
v_000002800,u_001020,s_00024,2025-02-09 23:52:58,2025-02-09 23:57:58
v_000002801,u_000275,s_00145,2025-01-02 20:48:38,2025-01-02 21:03:38
v_000002802,u_000604,s_00083,2025-01-30 23:39:52,2025-01-30 23:42:52
v_000002803,u_001544,s_00117,2025-02-06 20:25:06,2025-02-06 20:35:06
v_000002804,u_001334,s_00130,2025-01-12 19:26:05,2025-01-12 19:31:05
v_000002805,u_001044,s_00113,2025-01-30 17:45:14,2025-01-30 17:46:14
v_000002806,u_000380,s_00017,2025-02-10 22:15:31,2025-02-10 22:35:31
v_000002807,u_001242,s_00006,2025-02-10 21:34:07,2025-02-10 22:04:07
v_000002808,u_001901,s_00134,2025-01-04 23:46:24,2025-01-04 23:53:24
v_000002809,u_001931,s_00113,2025-01-30 18:04:25,2025-01-30 18:26:25
v_000002810,u_000045,s_00108,2025-01-29 16:57:43,2025-01-29 17:36:43
v_000002811,u_000588,s_00109,2025-01-19 15:57:40,2025-01-19 16:05:40
v_000002812,u_001234,s_00012,2025-01-25 21:37:28,2025-01-25 21:43:28
v_000002813,u_000267,s_00077,2025-01-28 22:33:41,2025-01-28 22:48:41
v_000002814,u_000784,s_00078,2025-02-04 17:51:06,2025-02-04 17:54:06
v_000002815,u_000092,s_00142,2025-02-01 21:08:24,2025-02-01 21:12:24
v_000002816,u_000226,s_00003,2025-01-31 23:09:49,2025-01-31 23:14:49
v_000002817,u_001394,s_00112,2025-01-12 15:44:59,2025-01-12 16:28:59
v_000002818,u_001280,s_00076,2025-01-09 23:26:30,2025-01-09 23:30:30
v_000002819,u_001671,s_00008,2025-01-09 21:33:58,2025-01-09 21:48:58
v_000002820,u_001294,s_00021,2025-01-08 19:00:27,2025-01-08 19:20:27
v_000002821,u_001843,s_00010,2025-01-08 23:22:21,2025-01-09 00:53:21
v_000002822,u_001346,s_00084,2025-01-26 17:33:29,2025-01-26 17:34:29
v_000002823,u_000401,s_00062,2025-02-04 14:11:51,2025-02-04 14:12:51
v_000002824,u_001685,s_00027,2025-02-13 21:28:32,2025-02-13 21:45:32
v_000002825,u_001278,s_00019,2025-02-02 12:28:27,2025-02-02 12:31:27
v_000002826,u_000476,s_00115,2025-02-28 19:36:59,2025-02-28 19:37:59
v_000002827,u_001935,s_00029,2025-01-23 23:41:57,2025-01-23 23:58:57
v_000002828,u_001754,s_00036,2025-02-21 21:31:15,2025-02-21 21:42:15
v_000002829,u_000155,s_00149,2025-02-04 21:46:52,2025-02-04 21:50:52
v_000002830,u_001497,s_00037,2025-01-18 23:08:32,2025-01-18 23:30:32
v_000002831,u_001587,s_00148,2025-01-04 23:24:13,2025-01-04 23:25:13
v_000002832,u_000951,s_00099,2025-02-18 19:42:14,2025-02-18 20:35:14
v_000002833,u_001599,s_00091,2025-01-23 22:31:28,2025-01-23 22:32:28
v_000002834,u_001970,s_00030,2025-01-30 18:48:55,2025-01-30 19:20:55
v_000002835,u_000696,s_00131,2025-02-19 15:24:09,2025-02-19 15:33:09
v_000002836,u_001460,s_00036,2025-02-22 22:05:19,2025-02-22 22:25:19
v_000002837,u_001191,s_00088,2025-01-22 17:54:46,2025-01-22 19:29:46
v_000002838,u_000599,s_00017,2025-01-20 13:33:37,2025-01-20 13:55:37
v_000002839,u_000715,s_00083,2025-02-14 20:49:29,2025-02-14 21:13:29
v_000002840,u_001605,s_00005,2025-01-31 15:13:22,2025-01-31 15:21:22
v_000002841,u_001595,s_00058,2025-02-02 14:27:49,2025-02-02 15:07:49
v_000002842,u_000212,s_00065,2025-01-18 21:56:52,2025-01-18 22:17:52
v_000002843,u_000866,s_00103,2025-02-28 17:56:45,2025-02-28 18:01:45
v_000002844,u_000462,s_00086,2025-01-20 19:31:37,2025-01-20 19:54:37
v_000002845,u_001059,s_00110,2025-01-21 21:11:00,2025-01-21 21:23:00
v_000002846,u_000141,s_00063,2025-01-01 20:31:29,2025-01-01 20:44:29
v_000002847,u_001286,s_00060,2025-02-07 19:50:38,2025-02-07 19:55:38
v_000002848,u_001587,s_00148,2025-02-10 22:00:50,2025-02-10 22:04:50
v_000002849,u_001746,s_00137,2025-02-10 14:38:30,2025-02-10 15:35:30
v_000002850,u_000120,s_00012,2025-01-26 14:19:42,2025-01-26 14:23:42
v_000002851,u_001283,s_00056,2025-01-30 19:38:52,2025-01-30 19:54:52
v_000002852,u_001357,s_00124,2025-02-06 20:31:07,2025-02-06 20:32:07
v_000002853,u_000269,s_00098,2025-01-04 22:29:16,2025-01-04 23:19:16
v_000002854,u_000230,s_00122,2025-02-07 22:57:11,2025-02-08 00:20:11
v_000002855,u_001934,s_00002,2025-01-05 21:26:07,2025-01-05 22:01:07
v_000002856,u_000030,s_00021,2025-01-02 23:06:01,2025-01-02 23:17:01
v_000002857,u_000480,s_00132,2025-02-24 22:38:18,2025-02-24 23:08:18
v_000002858,u_000749,s_00097,2025-02-14 18:39:14,2025-02-14 18:59:14
v_000002859,u_001649,s_00038,2025-01-15 18:19:02,2025-01-15 18:37:02
v_000002860,u_000001,s_00027,2025-02-17 20:59:36,2025-02-17 21:18:36
v_000002861,u_001666,s_00111,2025-02-22 16:28:29,2025-02-22 16:59:29
v_000002862,u_000024,s_00086,2025-02-25 18:00:42,2025-02-25 18:46:42
v_000002863,u_001177,s_00025,2025-01-28 23:32:16,2025-01-28 23:36:16
v_000002864,u_001960,s_00121,2025-01-30 23:41:12,2025-01-30 23:46:12
v_000002865,u_001419,s_00035,2025-02-01 21:56:21,2025-02-01 22:04:21
v_000002866,u_001271,s_00020,2025-02-23 19:09:56,2025-02-23 20:07:56
v_000002867,u_001795,s_00011,2025-01-21 17:05:55,2025-01-21 17:26:55
v_000002868,u_001206,s_00017,2025-02-08 22:44:35,2025-02-08 22:53:35
v_000002869,u_001053,s_00081,2025-01-02 23:40:04,2025-01-02 23:44:04
v_000002870,u_000566,s_00033,2025-01-05 23:33:53,2025-01-06 00:00:53
v_000002871,u_000467,s_00038,2025-01-15 19:06:36,2025-01-15 19:10:36
v_000002872,u_000513,s_00012,2025-02-15 20:45:48,2025-02-15 21:34:48
v_000002873,u_000248,s_00143,2025-02-03 23:10:23,2025-02-03 23:11:23
v_000002874,u_000363,s_00041,2025-02-08 18:50:58,2025-02-08 19:02:58
v_000002875,u_000361,s_00136,2025-01-19 21:46:13,2025-01-19 21:48:13
v_000002876,u_000143,s_00028,2025-03-01 19:29:48,2025-03-01 19:42:48
v_000002877,u_001465,s_00081,2025-02-20 18:07:42,2025-02-20 18:21:42
v_000002878,u_000618,s_00050,2025-01-09 22:58:17,2025-01-09 23:09:17
v_000002879,u_000556,s_00038,2025-01-26 23:12:16,2025-01-26 23:15:16
v_000002880,u_000002,s_00111,2025-01-12 14:01:30,2025-01-12 14:02:30
v_000002881,u_000417,s_00145,2025-01-17 07:58:16,2025-01-17 08:22:16
v_000002882,u_001524,s_00094,2025-02-13 20:20:18,2025-02-13 20:36:18
v_000002883,u_000991,s_00123,2025-02-20 23:56:49,2025-02-21 00:04:49
v_000002884,u_001047,s_00044,2025-02-18 14:03:05,2025-02-18 14:14:05
v_000002885,u_001962,s_00127,2025-01-04 20:38:20,2025-01-04 21:16:20
v_000002886,u_001989,s_00009,2025-01-07 20:25:34,2025-01-07 20:28:34
v_000002887,u_001749,s_00148,2025-02-03 18:05:20,2025-02-03 19:46:20
v_000002888,u_001744,s_00051,2025-02-10 15:32:26,2025-02-10 15:35:26
v_000002889,u_001993,s_00064,2025-02-26 15:22:41,2025-02-26 15:30:41
v_000002890,u_000333,s_00109,2025-02-16 12:37:06,2025-02-16 13:01:06
v_000002891,u_001425,s_00025,2025-02-04 19:06:50,2025-02-04 20:22:50
v_000002892,u_000927,s_00005,2025-02-01 16:11:07,2025-02-01 16:14:07
v_000002893,u_000825,s_00045,2025-02-01 23:49:08,2025-02-01 23:56:08
v_000002894,u_001090,s_00145,2025-01-05 23:37:33,2025-01-05 23:49:33
v_000002895,u_000213,s_00123,2025-02-02 23:03:44,2025-02-02 23:04:44
v_000002896,u_001812,s_00103,2025-01-10 18:21:19,2025-01-10 18:33:19
v_000002897,u_000333,s_00005,2025-02-27 20:26:00,2025-02-27 21:04:00
v_000002898,u_000882,s_00116,2025-02-09 22:01:58,2025-02-09 22:08:58
v_000002899,u_000073,s_00100,2025-02-09 15:57:02,2025-02-09 16:03:02
v_000002900,u_001873,s_00067,2025-01-06 13:20:47,2025-01-06 13:51:47
