server_join_id,user_id,server_id,joined_ts
j_00001868,u_000519,s_00111,2025-01-09 15:20:54
j_00001869,u_000520,s_00024,2025-01-09 14:16:18
j_00001870,u_000520,s_00136,2025-01-17 17:18:18
j_00001871,u_000520,s_00039,2025-01-07 23:26:17
j_00001872,u_000520,s_00059,2025-01-30 20:06:54
j_00001873,u_000521,s_00094,2025-02-09 19:13:53
j_00001874,u_000521,s_00052,2025-01-18 15:06:20
j_00001875,u_000522,s_00132,2025-01-09 18:24:56
j_00001876,u_000522,s_00134,2025-02-04 22:29:45
j_00001877,u_000523,s_00146,2025-01-06 22:09:24
j_00001878,u_000523,s_00014,2025-02-14 18:08:49
j_00001879,u_000523,s_00108,2025-01-23 09:31:54
j_00001880,u_000523,s_00074,2025-01-25 17:13:52
j_00001881,u_000523,s_00102,2025-01-15 18:52:28
j_00001882,u_000524,s_00117,2025-01-17 16:09:13
j_00001883,u_000524,s_00011,2025-01-09 18:28:10
j_00001884,u_000525,s_00033,2025-02-03 23:48:49
j_00001885,u_000526,s_00011,2025-01-09 19:06:43
j_00001886,u_000526,s_00030,2025-02-10 23:26:42
j_00001887,u_000526,s_00086,2025-01-16 13:28:02
j_00001888,u_000526,s_00061,2025-02-03 18:33:57
j_00001889,u_000526,s_00058,2025-02-02 12:53:06
j_00001890,u_000527,s_00055,2025-02-08 18:34:34
j_00001891,u_000527,s_00086,2025-02-15 15:22:56
j_00001892,u_000528,s_00003,2025-02-03 23:23:14
j_00001893,u_000528,s_00048,2025-02-21 21:37:31
j_00001894,u_000528,s_00067,2025-01-16 23:17:50
j_00001895,u_000528,s_00020,2025-02-15 18:41:15
j_00001896,u_000528,s_00059,2025-01-21 15:22:06
j_00001897,u_000529,s_00088,2025-02-07 15:03:28
j_00001898,u_000529,s_00032,2025-01-30 21:32:47
j_00001899,u_000529,s_00033,2025-02-24 23:15:34
j_00001900,u_000529,s_00048,2025-01-17 21:21:26
j_00001901,u_000530,s_00013,2025-02-01 18:19:38
j_00001902,u_000530,s_00120,2025-01-10 19:08:03
j_00001903,u_000530,s_00012,2025-02-08 19:17:20
j_00001904,u_000530,s_00132,2025-01-03 23:54:52
j_00001905,u_000530,s_00048,2025-01-25 23:19:23
j_00001906,u_000530,s_00054,2025-01-01 21:43:57
j_00001907,u_000531,s_00076,2025-01-20 20:24:32
j_00001908,u_000531,s_00103,2025-01-30 21:03:56
j_00001909,u_000531,s_00071,2025-01-20 21:50:37
j_00001910,u_000531,s_00006,2025-01-24 18:54:25
j_00001911,u_000532,s_00047,2025-01-09 16:14:55
j_00001912,u_000532,s_00055,2025-02-12 23:10:16
j_00001913,u_000532,s_00083,2025-02-17 20:55:23
j_00001914,u_000532,s_00065,2025-01-28 23:05:43
j_00001915,u_000532,s_00099,2025-01-04 23:53:52
j_00001916,u_000532,s_00076,2025-01-04 22:10:11
j_00001917,u_000533,s_00137,2025-02-10 21:52:59
j_00001918,u_000533,s_00132,2025-02-25 23:55:25
j_00001919,u_000533,s_00003,2025-02-21 20:14:20
j_00001920,u_000533,s_00072,2025-01-25 15:13:07
j_00001921,u_000533,s_00108,2025-01-30 18:06:01
j_00001922,u_000533,s_00048,2025-01-10 23:47:33
j_00001923,u_000534,s_00097,2025-01-05 14:20:36
j_00001924,u_000534,s_00130,2025-02-15 16:38:05
j_00001925,u_000535,s_00107,2025-01-26 23:36:54
j_00001926,u_000535,s_00057,2025-01-30 18:31:32
j_00001927,u_000535,s_00117,2025-01-21 19:14:03
j_00001928,u_000535,s_00013,2025-01-19 23:21:50
j_00001929,u_000535,s_00139,2025-03-01 17:30:11
j_00001930,u_000535,s_00109,2025-02-18 14:05:40
j_00001931,u_000536,s_00065,2025-02-11 14:24:40
j_00001932,u_000536,s_00041,2025-01-24 22:42:48
j_00001933,u_000536,s_00116,2025-02-13 21:25:48
j_00001934,u_000536,s_00089,2025-01-21 17:23:59
j_00001935,u_000536,s_00093,2025-01-31 15:50:05
j_00001936,u_000537,s_00009,2025-01-09 18:32:21
j_00001937,u_000538,s_00113,2025-02-12 23:44:21
j_00001938,u_000539,s_00033,2025-01-04 16:03:22
j_00001939,u_000539,s_00031,2025-02-13 17:55:14
j_00001940,u_000540,s_00015,2025-02-06 15:46:14
j_00001941,u_000541,s_00138,2025-01-04 18:49:57
j_00001942,u_000541,s_00018,2025-01-31 21:41:53
j_00001943,u_000541,s_00124,2025-01-14 23:32:40
j_00001944,u_000542,s_00125,2025-01-29 20:31:33
j_00001945,u_000542,s_00087,2025-01-01 19:37:28
j_00001946,u_000542,s_00140,2025-02-13 23:29:40
j_00001947,u_000542,s_00054,2025-01-31 22:43:51
j_00001948,u_000542,s_00076,2025-01-22 17:20:25
j_00001949,u_000542,s_00061,2025-02-22 23:46:32
j_00001950,u_000543,s_00046,2025-02-08 19:20:54
j_00001951,u_000543,s_00071,2025-02-06 20:28:54
j_00001952,u_000543,s_00010,2025-01-09 22:04:13
j_00001953,u_000544,s_00040,2025-01-31 21:54:14
j_00001954,u_000545,s_00110,2025-02-12 23:41:12
j_00001955,u_000545,s_00123,2025-02-25 17:14:01
j_00001956,u_000545,s_00121,2025-02-06 23:02:41
j_00001957,u_000546,s_00055,2025-01-11 20:51:25
j_00001958,u_000546,s_00098,2025-02-10 23:00:01
j_00001959,u_000547,s_00063,2025-01-05 19:28:12
j_00001960,u_000547,s_00034,2025-01-19 18:01:31
j_00001961,u_000547,s_00084,2025-02-25 22:41:50
j_00001962,u_000547,s_00088,2025-02-18 21:12:39
j_00001963,u_000547,s_00108,2025-02-24 16:25:31
j_00001964,u_000547,s_00099,2025-01-22 23:34:11
j_00001965,u_000548,s_00138,2025-02-10 22:22:17
j_00001966,u_000549,s_00051,2025-02-12 19:40:46
j_00001967,u_000549,s_00042,2025-01-15 18:30:46
j_00001968,u_000549,s_00006,2025-02-26 21:25:52
j_00001969,u_000549,s_00096,2025-02-28 22:19:31
j_00001970,u_000549,s_00013,2025-01-07 13:24:16
j_00001971,u_000550,s_00087,2025-02-15 21:19:30
j_00001972,u_000550,s_00024,2025-01-27 22:34:53
j_00001973,u_000550,s_00117,2025-02-10 10:45:10
j_00001974,u_000551,s_00076,2025-02-03 20:35:50
j_00001975,u_000552,s_00051,2025-01-14 22:01:59
j_00001976,u_000552,s_00080,2025-01-06 22:50:49
j_00001977,u_000552,s_00025,2025-01-31 23:47:39
j_00001978,u_000552,s_00033,2025-02-20 18:49:24
j_00001979,u_000552,s_00049,2025-02-19 15:02:51
j_00001980,u_000553,s_00007,2025-01-17 12:49:09
j_00001981,u_000553,s_00045,2025-02-21 23:28:45
j_00001982,u_000553,s_00146,2025-01-22 22:50:24
j_00001983,u_000554,s_00040,2025-02-03 23:46:30
j_00001984,u_000554,s_00060,2025-01-20 17:52:27
j_00001985,u_000554,s_00106,2025-02-01 23:07:00
j_00001986,u_000554,s_00141,2025-02-01 13:33:59
j_00001987,u_000554,s_00085,2025-02-11 16:43:40
j_00001988,u_000555,s_00132,2025-01-29 20:35:36
j_00001989,u_000555,s_00103,2025-02-01 22:48:06
j_00001990,u_000555,s_00002,2025-02-09 23:43:46
j_00001991,u_000555,s_00134,2025-01-26 19:02:57
j_00001992,u_000556,s_00105,2025-02-01 16:11:48
j_00001993,u_000556,s_00127,2025-01-06 16:38:14
j_00001994,u_000556,s_00039,2025-02-22 17:21:10
j_00001995,u_000556,s_00140,2025-01-08 23:21:22
j_00001996,u_000556,s_00038,2025-02-22 23:54:01
j_00001997,u_000557,s_00088,2025-02-15 23:05:33
j_00001998,u_000557,s_00143,2025-02-26 19:31:27
j_00001999,u_000557,s_00057,2025-01-02 19:18:30
j_00002000,u_000558,s_00127,2025-01-14 22:03:59
j_00002001,u_000559,s_00108,2025-01-04 17:22:39
j_00002002,u_000560,s_00136,2025-01-26 18:24:25
j_00002003,u_000560,s_00106,2025-02-24 17:27:47
j_00002004,u_000560,s_00146,2025-02-15 18:09:22
j_00002005,u_000561,s_00131,2025-02-12 20:43:45
j_00002006,u_000561,s_00146,2025-02-20 16:21:55
j_00002007,u_000561,s_00089,2025-01-01 21:34:54
j_00002008,u_000562,s_00130,2025-02-17 21:32:31
j_00002009,u_000562,s_00064,2025-01-19 19:33:28
j_00002010,u_000562,s_00017,2025-02-11 16:30:23
j_00002011,u_000562,s_00055,2025-02-15 20:18:32
j_00002012,u_000562,s_00094,2025-02-11 17:29:56
j_00002013,u_000563,s_00144,2025-01-26 20:31:52
j_00002014,u_000563,s_00082,2025-02-06 23:01:36
j_00002015,u_000563,s_00042,2025-01-29 14:43:16
j_00002016,u_000564,s_00035,2025-02-07 23:26:22
j_00002017,u_000564,s_00026,2025-01-28 19:17:14
j_00002018,u_000564,s_00052,2025-01-24 21:01:11
j_00002019,u_000564,s_00132,2025-01-13 16:18:00
j_00002020,u_000564,s_00042,2025-01-24 23:24:46
j_00002021,u_000564,s_00049,2025-02-13 19:50:44
j_00002022,u_000565,s_00014,2025-02-22 18:38:10
j_00002023,u_000565,s_00139,2025-01-07 17:25:41
j_00002024,u_000566,s_00127,2025-01-11 18:07:09
j_00002025,u_000566,s_00080,2025-01-31 21:16:16
j_00002026,u_000566,s_00033,2025-02-12 20:55:15
j_00002027,u_000567,s_00109,2025-01-11 19:07:07
j_00002028,u_000567,s_00087,2025-01-20 17:37:43
j_00002029,u_000567,s_00083,2025-01-03 16:31:02
j_00002030,u_000567,s_00119,2025-01-04 18:13:24
j_00002031,u_000567,s_00116,2025-01-09 21:52:29
j_00002032,u_000568,s_00126,2025-02-13 22:23:34
j_00002033,u_000569,s_00141,2025-02-22 23:39:11
j_00002034,u_000569,s_00044,2025-01-30 19:05:28
j_00002035,u_000570,s_00003,2025-01-11 21:57:47
j_00002036,u_000570,s_00130,2025-02-25 19:01:22
j_00002037,u_000570,s_00104,2025-01-17 13:18:57
j_00002038,u_000570,s_00122,2025-01-10 19:54:25
j_00002039,u_000570,s_00120,2025-01-09 18:38:46
j_00002040,u_000571,s_00144,2025-01-22 15:40:06
j_00002041,u_000571,s_00103,2025-02-14 17:18:51
j_00002042,u_000571,s_00092,2025-01-24 20:46:28
j_00002043,u_000571,s_00006,2025-01-27 15:55:59
j_00002044,u_000572,s_00149,2025-01-21 17:37:42
j_00002045,u_000572,s_00147,2025-02-26 23:13:44
j_00002046,u_000572,s_00112,2025-02-11 13:54:08
j_00002047,u_000572,s_00056,2025-02-09 19:00:34
j_00002048,u_000572,s_00047,2025-01-27 15:53:44
j_00002049,u_000573,s_00011,2025-02-01 16:00:48
j_00002050,u_000573,s_00085,2025-02-23 19:03:22
j_00002051,u_000573,s_00000,2025-02-09 16:02:33
j_00002052,u_000573,s_00008,2025-02-18 22:11:10
j_00002053,u_000574,s_00077,2025-01-03 23:43:25
j_00002054,u_000574,s_00037,2025-02-21 23:23:28
j_00002055,u_000574,s_00112,2025-02-27 23:04:01
j_00002056,u_000574,s_00010,2025-02-10 14:20:54
j_00002057,u_000574,s_00134,2025-02-27 19:59:38
j_00002058,u_000574,s_00148,2025-02-04 21:31:10
j_00002059,u_000575,s_00131,2025-01-17 23:43:53
j_00002060,u_000575,s_00077,2025-02-06 23:15:41
j_00002061,u_000575,s_00106,2025-02-07 23:31:41
j_00002062,u_000575,s_00057,2025-01-09 23:47:55
j_00002063,u_000575,s_00076,2025-01-13 23:40:24
j_00002064,u_000575,s_00128,2025-01-18 20:00:21
j_00002065,u_000576,s_00087,2025-02-02 18:36:37
j_00002066,u_000576,s_00074,2025-01-09 20:47:53
j_00002067,u_000576,s_00133,2025-02-16 16:08:48
j_00002068,u_000576,s_00078,2025-01-07 20:23:47
j_00002069,u_000576,s_00027,2025-02-26 13:38:45
j_00002070,u_000576,s_00000,2025-02-10 17:00:02
j_00002071,u_000577,s_00008,2025-01-21 19:42:29
j_00002072,u_000578,s_00079,2025-01-23 23:50:21
j_00002073,u_000578,s_00000,2025-02-11 23:31:21
j_00002074,u_000578,s_00037,2025-01-06 16:26:51
j_00002075,u_000578,s_00085,2025-02-12 23:05:23
j_00002076,u_000579,s_00146,2025-02-03 20:43:50
j_00002077,u_000580,s_00000,2025-01-14 20:56:54
j_00002078,u_000580,s_00087,2025-02-23 13:52:27
j_00002079,u_000581,s_00112,2025-02-07 17:32:10
j_00002080,u_000581,s_00107,2025-01-10 23:02:41
j_00002081,u_000582,s_00057,2025-02-09 20:17:51
j_00002082,u_000582,s_00143,2025-01-25 20:15:24
j_00002083,u_000582,s_00120,2025-02-15 20:00:11
j_00002084,u_000582,s_00075,2025-01-30 14:07:31
j_00002085,u_000583,s_00003,2025-03-01 19:34:58
j_00002086,u_000583,s_00083,2025-02-25 23:05:31
j_00002087,u_000583,s_00005,2025-01-03 23:02:26
j_00002088,u_000584,s_00118,2025-01-25 19:56:26
j_00002089,u_000584,s_00072,2025-01-13 23:36:44
j_00002090,u_000584,s_00143,2025-01-28 14:48:20
j_00002091,u_000584,s_00137,2025-01-09 16:14:43
j_00002092,u_000584,s_00073,2025-02-02 23:21:59
j_00002093,u_000584,s_00049,2025-01-10 22:36:46
j_00002094,u_000585,s_00011,2025-02-07 18:41:55
j_00002095,u_000585,s_00089,2025-01-28 19:22:47
j_00002096,u_000586,s_00146,2025-03-01 16:55:50
j_00002097,u_000586,s_00090,2025-02-22 21:42:02
j_00002098,u_000586,s_00097,2025-02-06 20:13:21
j_00002099,u_000586,s_00134,2025-01-27 20:05:16
j_00002100,u_000587,s_00067,2025-02-12 15:00:51
j_00002101,u_000587,s_00018,2025-02-10 21:50:13
j_00002102,u_000587,s_00039,2025-01-09 17:49:58
j_00002103,u_000587,s_00033,2025-01-23 16:28:41
j_00002104,u_000587,s_00031,2025-03-01 23:43:07
j_00002105,u_000588,s_00118,2025-01-20 23:53:40
j_00002106,u_000588,s_00109,2025-01-01 23:09:20
j_00002107,u_000588,s_00133,2025-02-20 22:58:17
j_00002108,u_000588,s_00026,2025-02-25 18:29:59
j_00002109,u_000588,s_00038,2025-02-09 19:26:47
j_00002110,u_000588,s_00014,2025-02-08 21:09:45
j_00002111,u_000589,s_00060,2025-01-22 18:40:18
j_00002112,u_000589,s_00029,2025-01-22 23:36:39
j_00002113,u_000590,s_00014,2025-02-24 11:01:20
j_00002114,u_000590,s_00143,2025-02-21 18:38:36
j_00002115,u_000590,s_00034,2025-01-30 23:08:23
j_00002116,u_000590,s_00066,2025-01-19 16:16:36
j_00002117,u_000590,s_00147,2025-01-12 19:36:44
j_00002118,u_000591,s_00048,2025-01-01 22:46:18
j_00002119,u_000592,s_00075,2025-01-29 23:08:00
j_00002120,u_000592,s_00061,2025-02-03 14:28:05
j_00002121,u_000592,s_00072,2025-02-10 14:17:54
j_00002122,u_000592,s_00043,2025-02-18 16:42:57
j_00002123,u_000593,s_00079,2025-01-23 13:49:41
j_00002124,u_000593,s_00032,2025-01-11 14:38:06
j_00002125,u_000593,s_00055,2025-02-20 16:47:35
j_00002126,u_000594,s_00010,2025-02-15 23:27:25
j_00002127,u_000594,s_00047,2025-02-01 18:35:14
j_00002128,u_000594,s_00018,2025-01-03 20:17:22
j_00002129,u_000594,s_00056,2025-01-29 16:59:47
j_00002130,u_000594,s_00005,2025-02-07 22:12:59
j_00002131,u_000594,s_00128,2025-02-21 23:55:52
j_00002132,u_000595,s_00129,2025-01-31 16:44:12
j_00002133,u_000595,s_00025,2025-01-28 23:59:30
j_00002134,u_000595,s_00001,2025-01-23 21:38:31
j_00002135,u_000595,s_00064,2025-01-25 20:21:17
j_00002136,u_000595,s_00059,2025-01-01 21:16:26
j_00002137,u_000596,s_00018,2025-01-07 21:10:22
j_00002138,u_000596,s_00055,2025-02-15 23:58:04
j_00002139,u_000596,s_00107,2025-01-22 22:06:24
j_00002140,u_000596,s_00145,2025-02-21 22:48:21
j_00002141,u_000596,s_00131,2025-01-24 18:41:18
j_00002142,u_000596,s_00119,2025-03-01 23:07:36
j_00002143,u_000597,s_00115,2025-01-11 16:54:42
j_00002144,u_000597,s_00032,2025-01-12 20:09:02
j_00002145,u_000597,s_00102,2025-02-05 23:09:20
j_00002146,u_000597,s_00097,2025-02-18 09:32:01
j_00002147,u_000597,s_00091,2025-01-09 20:06:49
j_00002148,u_000597,s_00013,2025-01-31 21:06:55
j_00002149,u_000598,s_00068,2025-01-14 19:37:27
j_00002150,u_000598,s_00122,2025-02-14 19:57:56
j_00002151,u_000598,s_00058,2025-02-03 20:03:37
j_00002152,u_000599,s_00017,2025-02-09 18:38:52
j_00002153,u_000599,s_00058,2025-01-17 20:36:56
j_00002154,u_000599,s_00145,2025-01-18 18:03:35
j_00002155,u_000599,s_00143,2025-02-08 23:08:26
j_00002156,u_000599,s_00042,2025-01-22 18:26:44
j_00002157,u_000600,s_00059,2025-02-11 22:41:10
j_00002158,u_000601,s_00116,2025-01-10 17:13:17
j_00002159,u_000601,s_00130,2025-01-19 23:26:32
j_00002160,u_000601,s_00140,2025-01-07 22:29:12
j_00002161,u_000601,s_00031,2025-01-06 21:42:29
j_00002162,u_000602,s_00025,2025-01-16 15:14:51
j_00002163,u_000603,s_00040,2025-01-30 16:41:46
j_00002164,u_000603,s_00108,2025-01-09 23:49:53
j_00002165,u_000603,s_00017,2025-01-06 16:34:51
j_00002166,u_000603,s_00031,2025-02-22 22:43:19
j_00002167,u_000603,s_00027,2025-01-31 16:10:42
j_00002168,u_000604,s_00078,2025-02-12 23:54:22
j_00002169,u_000604,s_00083,2025-02-13 17:18:58
j_00002170,u_000604,s_00073,2025-01-07 16:11:10
j_00002171,u_000604,s_00103,2025-02-07 17:32:16
j_00002172,u_000604,s_00123,2025-02-21 17:23:56
j_00002173,u_000604,s_00115,2025-01-27 21:27:14
j_00002174,u_000605,s_00041,2025-02-21 20:48:37
j_00002175,u_000605,s_00035,2025-02-26 15:32:17
j_00002176,u_000605,s_00049,2025-02-02 19:22:17
j_00002177,u_000605,s_00069,2025-01-07 15:48:40
j_00002178,u_000605,s_00011,2025-02-07 22:22:47
j_00002179,u_000606,s_00121,2025-02-22 23:57:13
j_00002180,u_000606,s_00084,2025-02-04 19:59:58
j_00002181,u_000606,s_00117,2025-02-18 21:28:05
j_00002182,u_000606,s_00009,2025-02-02 23:46:06
j_00002183,u_000606,s_00037,2025-01-26 19:42:58
j_00002184,u_000606,s_00126,2025-02-26 16:51:03
j_00002185,u_000607,s_00095,2025-01-10 22:27:18
j_00002186,u_000607,s_00147,2025-01-27 15:24:07
j_00002187,u_000608,s_00049,2025-01-10 19:16:13
j_00002188,u_000608,s_00022,2025-02-09 17:35:04
j_00002189,u_000608,s_00143,2025-02-25 17:36:21
j_00002190,u_000608,s_00138,2025-03-01 18:27:17
j_00002191,u_000608,s_00064,2025-01-15 23:18:09
j_00002192,u_000608,s_00021,2025-02-13 23:27:43
j_00002193,u_000609,s_00120,2025-02-22 23:30:02
j_00002194,u_000609,s_00078,2025-02-20 21:07:28
j_00002195,u_000609,s_00115,2025-01-31 18:39:18
j_00002196,u_000609,s_00089,2025-01-11 10:50:39
j_00002197,u_000610,s_00064,2025-01-28 21:19:20
j_00002198,u_000610,s_00131,2025-02-16 10:23:28
j_00002199,u_000610,s_00101,2025-02-07 12:05:48
j_00002200,u_000610,s_00044,2025-01-24 19:34:08
j_00002201,u_000610,s_00034,2025-01-13 21:25:26
j_00002202,u_000611,s_00000,2025-02-09 18:51:33
j_00002203,u_000611,s_00085,2025-01-26 23:54:44
j_00002204,u_000611,s_00141,2025-01-29 21:46:32
j_00002205,u_000611,s_00130,2025-02-26 19:12:44
j_00002206,u_000611,s_00042,2025-01-01 23:11:47
j_00002207,u_000612,s_00046,2025-01-15 23:29:47
j_00002208,u_000612,s_00128,2025-02-25 22:37:36
j_00002209,u_000612,s_00119,2025-02-25 16:01:55
j_00002210,u_000612,s_00068,2025-01-19 17:29:01
j_00002211,u_000613,s_00146,2025-03-01 14:05:29
j_00002212,u_000613,s_00045,2025-01-13 19:15:48
j_00002213,u_000614,s_00139,2025-01-04 15:21:06
j_00002214,u_000614,s_00063,2025-01-19 18:02:49
j_00002215,u_000614,s_00098,2025-02-01 21:15:02
j_00002216,u_000614,s_00019,2025-01-01 12:37:47
j_00002217,u_000615,s_00100,2025-01-11 14:59:11
j_00002218,u_000615,s_00084,2025-02-17 17:46:40
j_00002219,u_000615,s_00068,2025-02-07 19:18:49
j_00002220,u_000615,s_00045,2025-02-06 18:56:48
j_00002221,u_000616,s_00103,2025-03-01 18:26:34
j_00002222,u_000616,s_00089,2025-01-14 17:21:54
j_00002223,u_000616,s_00063,2025-02-23 14:50:08
j_00002224,u_000616,s_00039,2025-01-22 17:23:14
j_00002225,u_000616,s_00023,2025-02-25 19:44:07
j_00002226,u_000616,s_00118,2025-02-16 18:09:43
j_00002227,u_000617,s_00014,2025-01-13 20:19:53
j_00002228,u_000617,s_00127,2025-01-13 21:59:55
j_00002229,u_000617,s_00118,2025-02-02 22:14:31
j_00002230,u_000618,s_00114,2025-01-31 17:50:07
j_00002231,u_000618,s_00021,2025-01-15 13:27:10
j_00002232,u_000618,s_00052,2025-01-16 23:57:37
j_00002233,u_000618,s_00050,2025-02-23 21:24:53
j_00002234,u_000619,s_00012,2025-02-15 16:29:59
j_00002235,u_000619,s_00031,2025-01-12 21:23:43
j_00002236,u_000619,s_00088,2025-02-13 23:12:52
j_00002237,u_000619,s_00083,2025-01-10 23:50:28
j_00002238,u_000620,s_00125,2025-01-27 21:34:11
j_00002239,u_000621,s_00086,2025-01-01 23:30:27
j_00002240,u_000622,s_00136,2025-02-08 15:22:05
j_00002241,u_000623,s_00118,2025-01-11 19:46:40
j_00002242,u_000623,s_00021,2025-01-15 18:20:19
j_00002243,u_000623,s_00110,2025-01-12 21:14:20
j_00002244,u_000623,s_00056,2025-01-12 23:04:00
j_00002245,u_000624,s_00018,2025-01-05 20:52:59
j_00002246,u_000624,s_00028,2025-02-03 16:04:25
j_00002247,u_000624,s_00066,2025-02-22 14:50:47
j_00002248,u_000625,s_00051,2025-01-19 23:22:31
j_00002249,u_000625,s_00066,2025-02-16 22:00:38
j_00002250,u_000625,s_00063,2025-02-02 21:55:28
j_00002251,u_000625,s_00025,2025-01-16 18:44:41
j_00002252,u_000625,s_00085,2025-01-04 21:43:11
j_00002253,u_000625,s_00148,2025-02-16 16:32:59
j_00002254,u_000626,s_00029,2025-01-02 21:45:25
j_00002255,u_000626,s_00073,2025-01-26 15:07:00
j_00002256,u_000626,s_00049,2025-01-03 18:14:57
j_00002257,u_000626,s_00105,2025-02-16 17:32:01
j_00002258,u_000626,s_00097,2025-03-01 06:44:28
j_00002259,u_000627,s_00075,2025-01-20 18:35:47
j_00002260,u_000628,s_00039,2025-01-19 16:24:22
j_00002261,u_000629,s_00110,2025-02-03 19:40:12
j_00002262,u_000629,s_00024,2025-01-31 20:03:14
j_00002263,u_000629,s_00080,2025-01-23 23:30:41
j_00002264,u_000630,s_00121,2025-01-22 21:23:34
j_00002265,u_000630,s_00052,2025-01-12 21:29:30
j_00002266,u_000630,s_00020,2025-01-16 21:07:30
j_00002267,u_000630,s_00000,2025-02-05 23:54:19
j_00002268,u_000630,s_00053,2025-02-14 21:51:56
j_00002269,u_000630,s_00017,2025-02-15 21:56:13
j_00002270,u_000631,s_00048,2025-01-31 22:50:50
j_00002271,u_000632,s_00066,2025-02-15 10:39:46
j_00002272,u_000632,s_00038,2025-02-05 23:17:00
j_00002273,u_000633,s_00065,2025-01-22 23:06:10
j_00002274,u_000634,s_00149,2025-01-22 20:36:33
j_00002275,u_000634,s_00056,2025-02-01 14:56:09
j_00002276,u_000634,s_00102,2025-01-19 23:21:51
j_00002277,u_000635,s_00147,2025-02-15 17:59:26
j_00002278,u_000635,s_00059,2025-01-12 22:09:50
j_00002279,u_000635,s_00038,2025-01-04 14:16:07
j_00002280,u_000635,s_00009,2025-01-30 23:38:01
j_00002281,u_000635,s_00096,2025-01-05 14:29:38
j_00002282,u_000635,s_00005,2025-01-12 20:45:48
j_00002283,u_000636,s_00103,2025-01-23 11:20:59
j_00002284,u_000636,s_00040,2025-01-01 19:46:47
j_00002285,u_000636,s_00077,2025-01-14 18:18:44
j_00002286,u_000636,s_00051,2025-02-02 23:08:03
j_00002287,u_000636,s_00070,2025-01-23 18:34:36
j_00002288,u_000637,s_00143,2025-02-23 23:30:42
j_00002289,u_000637,s_00117,2025-01-06 15:34:23
j_00002290,u_000637,s_00045,2025-02-13 18:01:59
j_00002291,u_000638,s_00060,2025-02-05 18:24:59
j_00002292,u_000639,s_00130,2025-02-08 21:05:51
j_00002293,u_000639,s_00037,2025-02-10 21:48:52
j_00002294,u_000639,s_00105,2025-01-04 22:04:34
j_00002295,u_000640,s_00051,2025-02-17 21:55:49
j_00002296,u_000640,s_00055,2025-01-20 22:03:04
j_00002297,u_000640,s_00013,2025-02-09 16:36:13
j_00002298,u_000640,s_00149,2025-01-18 21:20:39
j_00002299,u_000641,s_00146,2025-01-24 23:06:07
j_00002300,u_000641,s_00131,2025-02-12 13:21:48
j_00002301,u_000642,s_00059,2025-02-26 21:02:10
j_00002302,u_000642,s_00090,2025-02-22 22:41:20
j_00002303,u_000642,s_00007,2025-02-13 23:52:15
j_00002304,u_000642,s_00081,2025-02-02 22:19:32
j_00002305,u_000642,s_00145,2025-02-01 20:26:04
j_00002306,u_000643,s_00090,2025-02-27 21:08:48
j_00002307,u_000643,s_00141,2025-01-13 17:28:53
j_00002308,u_000643,s_00084,2025-02-27 18:56:44
j_00002309,u_000643,s_00075,2025-02-08 14:32:11
j_00002310,u_000643,s_00117,2025-02-06 23:52:17
j_00002311,u_000643,s_00144,2025-02-05 21:46:13
j_00002312,u_000644,s_00129,2025-02-18 16:07:36
j_00002313,u_000644,s_00010,2025-02-10 21:03:53
j_00002314,u_000645,s_00102,2025-01-06 23:21:52
j_00002315,u_000645,s_00134,2025-02-16 23:56:57
j_00002316,u_000646,s_00139,2025-02-13 16:10:41
j_00002317,u_000647,s_00032,2025-02-24 07:02:13
j_00002318,u_000647,s_00027,2025-02-26 21:57:23
j_00002319,u_000647,s_00037,2025-02-26 16:11:17
j_00002320,u_000647,s_00040,2025-01-03 22:21:03
j_00002321,u_000647,s_00028,2025-02-07 23:46:48
j_00002322,u_000648,s_00117,2025-02-26 23:05:34
j_00002323,u_000648,s_00076,2025-02-27 23:10:58
